product_title,rating,total_rating,price,next_month_bought,offer,mrp,product_details_dict,brand,model_name,screen_size,colour,hard_disk_size,cpu_model,ram,os,special_features,graphics_card,about,technical_details_dict
"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop",3.7,(468),"58,490.",50+ boughtin past month,-26%,"₹53,990","{'Brand': 'Dell', 'Model Name': 'Vostro 3530', 'Screen Size': '15.6 Inches', 'Colour': 'Silver', 'Hard Disk Size': '512 GB', 'CPU Model': 'Core i5', 'RAM Memory Installed Size': '16 GB', 'Operating System': 'Windows 11 Home', 'Special Feature': '10 Key Numeric Pad', 'Graphics Card Description': 'Integrated'}",Dell,Vostro 3530,15.6 Inches,Silver,512 GB,Core i5,16 GB,Windows 11 Home,10 Key Numeric Pad,Integrated,"About this itemProcessor: 13th Generation Intel Core i5-1334U (Up to 4.60GHz, 10 Cores, 12MB Cache)RAM: 16 GB: 2 x 8 GB, DDR4, 2666 MT/s & Storage: 512GB SSDDisplay: 15.6"" FHD WVA AG 120Hz 250 nits Narrow BorderStandard KeyboardSoftware: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2024 with lifetime validity| McAfee Multi Device Security 15-month subscriptionPorts: 1 USB 3.2 Gen 1 Type-A port + 1 USB 3.2 Gen 1 Type-C data only, 1 USB 2.0 port, 1 headset jack, 1 HDMI 1.4 port*, 1 M.2 2230/2280 slot for solid-state drive, 1 SD 3.0 card slotWi-fi & Bluetooth: Realtek Wi-Fi 5 RTL8821CE, 1x1, 802.11ac, MU-MIMO, Bluetooth wireless card›See more product details","{'Brand': '\u200eDell', 'Manufacturer': '\u200eDell India Pvt Ltd', 'Series': '\u200eVostro 3530', 'Colour': '\u200eSilver', 'Form Factor': '\u200eStandard Laptop', 'Item Height': '\u200e45.9 Centimeters', 'Item Width': '\u200e35.4 Centimeters', 'Standing screen display size': '\u200e15.6 Inches', 'Screen Resolution': '\u200e1920 x 1080 pixels', 'Resolution': '\u200e1920 x 1080 Pixels', 'Product Dimensions': '\u200e7.2 x 35.4 x 45.9 cm; 1.62 kg', 'Batteries': '\u200e1 Lithium Ion batteries required. (included)', 'Item model number': '\u200eVostro 3530', 'Processor Brand': '\u200eIntel', 'Processor Type': '\u200eCore i5', 'Processor Speed': '\u200e4.6 GHz', 'Processor Count': '\u200e1', 'Memory Technology': '\u200eDDR4', 'Computer Memory Type': '\u200eDDR4 SDRAM', 'Maximum Memory Supported': '\u200e16 GB', 'Hard Drive Size': '\u200e512 GB', 'Hard Disk Description': '\u200eSSD', 'Hard Drive Interface': '\u200eUSB', 'Audio Details': '\u200eSpeakers', 'Graphics Coprocessor': '\u200eIntel UHD Graphics', 'Graphics Chipset Brand': '\u200eIntel', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eShared', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eWi-Fi', 'Wireless Type': '\u200e802.11ac', 'Number of USB 2.0 Ports': '\u200e1', 'Number of USB 3.0 Ports': '\u200e2', 'Number of HDMI Ports': '\u200e1', 'Operating System': '\u200eWindows 11 Home', 'Average Battery Life (in hours)': '\u200e7 Hours', 'Are Batteries Included': '\u200eYes', 'Lithium Battery Energy Content': '\u200e41 Watt Hours', 'Number of Lithium Ion Cells': '\u200e3', 'Included Components': '\u200e\u200e\u200eLaptop, Battery, AC Adapter, User Guide, Manuals', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e1 kg 620 g'}"
"ASUS Vivobook 14,Intel Core i3-1315U Processor, (8GB RAM/512GB SSD/14 FHD (1920 x 1080)/Win 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.40 kg), X1404VA-NK760WS",3.9,(441),"34,990.",,-33%,"₹34,990","{'Brand': 'ASUS', 'Model Name': 'ASUS Vivobook 14', 'Screen Size': '14 Inches', 'Colour': 'Corei3-13 | Blue', 'Hard Disk Size': '512 GB', 'CPU Model': 'Core i3', 'RAM Memory Installed Size': '8 GB', 'Operating System': 'Windows 11 Home', 'Special Feature': '60Hz refresh rate, Anti-glare display', 'Graphics Card Description': 'Integrated'}",ASUS,ASUS Vivobook 14,14 Inches,Corei3-13 | Blue,512 GB,Core i3,8 GB,Windows 11 Home,"60Hz refresh rate, Anti-glare display",Integrated,"About this itemProcessor : Intel Core i3-1315U Processor 1.2 GHz (10MB Cache, up to 4.5 GHz, 6 cores, 8 Threads)Display : 14.0-inch, FHD (1920 x 1080) 16:9 aspect ratio, 60Hz refresh rate, 250nits Brightness| Keyboard : Backlit Chiclet KeyboardGraphics : Intergrated Intel UHD Graphics【Software : Microsoft 365 Basic with 100GB Cloud Storage for 1 Year + Office Home 2024 with lifetime validity | Operating System : Windows 11 Home】Memory : DDR4 8GB RAM| 512GB M.2 NVMe PCIe 4.0 SSD›See more product details","{'Brand': '\u200eASUS', 'Manufacturer': '\u200eASUS', 'Series': '\u200eASUS Vivobook 14', 'Colour': '\u200eCorei3-13 | Blue', 'Form Factor': '\u200eClamshell', 'Standing screen display size': '\u200e14 Inches', 'Screen Resolution': '\u200e1920 x 1080 pixels', 'Resolution': '\u200e1920 x 1080 Pixels', 'Package Dimensions': '\u200e45.1 x 28.6 x 6.4 cm; 1.23 kg', 'Item model number': '\u200eX1404VA-NK760WS', 'Processor Brand': '\u200eIntel', 'Processor Type': '\u200eCore i3', 'Processor Speed': '\u200e1.2 GHz', 'Processor Count': '\u200e5', 'Memory Technology': '\u200eDDR4', 'Computer Memory Type': '\u200eDDR4 SDRAM', 'Maximum Memory Supported': '\u200e8 GB', 'Hard Drive Size': '\u200e512 GB', 'Hard Disk Description': '\u200eSSD', 'Hard Drive Interface': '\u200eUSB', 'Graphics Coprocessor': '\u200eIntel UHD Graphics', 'Graphics Chipset Brand': '\u200eIntel', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eShared', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eWi-Fi', 'Wireless Type': '\u200e802.11ax', 'Number of USB 2.0 Ports': '\u200e1', 'Number of HDMI Ports': '\u200e1', 'Optical Drive Type': '\u200eNo Optical Storage', 'Operating System': '\u200eWindows 11 Home', 'Are Batteries Included': '\u200eYes', 'Lithium Battery Energy Content': '\u200e42 Watt Hours', 'Number of Lithium Ion Cells': '\u200e3', 'Included Components': '\u200eLaptop, Power Adaptor, User Guide, Warranty Documents', 'Item Weight': '\u200e1 kg 230 g'}"
"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",4.0,"(1,746)","64,990.",200+ boughtin past month,-17%,"₹64,990","{'Brand': 'HP', 'Model Name': 'HP Laptop', 'Screen Size': '15.6 Inches', 'Colour': 'Silver', 'Hard Disk Size': '1 TB', 'CPU Model': 'Intel Core Ultra 5', 'RAM Memory Installed Size': '16 GB', 'Operating System': 'Windows 11 Home', 'Special Feature': 'Anti Glare Coating, Backlit Keyboard', 'Graphics Card Description': 'Integrated'}",HP,HP Laptop,15.6 Inches,Silver,1 TB,Intel Core Ultra 5,16 GB,Windows 11 Home,"Anti Glare Coating, Backlit Keyboard",Integrated,"About this itemProcessor, Memory & Storage: Intel Core Ultra 5 125H (up to 4.5 GHz with Intel Turbo Boost Technology, 18 MB L3 cache, 14 cores, 18 threads) | Memory: 16 GB DDR5-5600 MT/s (2 x 8 GB)| Storage: 1 TB PCIe NVMe M.2 SSDOperating System & Preinstalled Software: Windows 11 Home | MS Office Home 2024 + MISC PC Game Pass DA 3M| 1 year Microsoft 365 Basic FreeDisplay & Graphics: 39.6 cm (15.6"") diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 300 nits, 62.5% sRGB| Graphics:Intel Arc GraphicsPorts & Connectivity :2 USB Type-A 5Gbps signaling rate; 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 USB Type-C 10Gbps signaling rate (USB Power Delivery, DisplayPort 1.2, HP Sleep and Charge); Connectivity: Realtek Wi-Fi 6 (2x2) and Bluetooth 5.3 wireless card (supporting gigabit data rate)Other Features: Camera: HP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphones| Keyboard: Full-size, backlit, soft grey keyboard with numeric keypad| Audio:Dual speakers |Battery type: 3-cell, 41 Wh Li-ion polymer; Up to 6 hours and 15 minutes; Supports battery fast charge: approximately 50% in 45 minutesPost Purchase: Register your product to activate warranty and access support on toll free or reach us on HP support page›See more product details","{'Brand': '\u200eHP', 'Manufacturer': '\u200eHP', 'Series': '\u200eHP Laptop', 'Colour': '\u200eSilver', 'Form Factor': '\u200eClamshell', 'Standing screen display size': '\u200e15.6 Inches', 'Screen Resolution': '\u200e1920 x 1080 pixels', 'Resolution': '\u200e1920 x 1080 Pixels', 'Package Dimensions': '\u200e49.5 x 30.9 x 7.1 cm; 1.65 kg', 'Batteries': '\u200e1 Lithium Ion batteries required. (included)', 'Item model number': '\u200efd1255TU', 'Processor Brand': '\u200eIntel', 'Processor Type': '\u200eIntel Core Ultra 5', 'Processor Speed': '\u200e4.5 GHz', 'Processor Count': '\u200e1', 'Memory Technology': '\u200eDDR5', 'Computer Memory Type': '\u200eDDR5 RAM', 'Maximum Memory Supported': '\u200e16 GB', 'Hard Drive Size': '\u200e1 TB', 'Hard Disk Description': '\u200eSSD', 'Hard Drive Interface': '\u200eUSB', 'Speaker Description': '\u200eDual speakers', 'Graphics Coprocessor': '\u200eIntel Arc Graphics', 'Graphics Chipset Brand': '\u200eIntel', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eVRAM', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eWi-Fi', 'Wireless Type': '\u200eBluetooth', 'Number of USB 2.0 Ports': '\u200e2', 'Number of USB 3.0 Ports': '\u200e1', 'Number of HDMI Ports': '\u200e1', 'Optical Drive Type': '\u200eNo', 'Operating System': '\u200eWindows 11 Home', 'Average Battery Standby Life (in hours)': '\u200e6 Hours', 'Average Battery Life (in hours)': '\u200e6.5 Hours', 'Are Batteries Included': '\u200eYes', 'Lithium Battery Energy Content': '\u200e41 Watt Hours', 'Number of Lithium Ion Cells': '\u200e3', 'Included Components': '\u200eLaptop, Power Adapter, User manual', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e1 kg 650 g'}"
"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, FHD 14""(1920 x 1080), Windows 11, Office Home 2024, M365 Basic (1Year)*, Black, 1.38kg, E1404FA-EB2522WS, AMD Radeon iGPU Laptop",5.0,(3),"40,990.",,-25%,"₹36,892","{'Brand': 'ASUS', 'Model Name': 'ASUS Vivobook Go 14', 'Screen Size': '14 Inches', 'Colour': 'Black', 'Hard Disk Size': '512 GB', 'CPU Model': 'Ryzen 5', 'RAM Memory Installed Size': '8 GB', 'Operating System': 'Windows 11 Home', 'Special Feature': '60Hz refresh rate, Anti-glare display', 'Graphics Card Description': 'Integrated'}",ASUS,ASUS Vivobook Go 14,14 Inches,Black,512 GB,Ryzen 5,8 GB,Windows 11 Home,"60Hz refresh rate, Anti-glare display",Integrated,"About this itemProcessor : AMD Ryzen 5 7520U Processor 2.8GHz (6MB Cache, up to 4.3GHz, 4 cores, 8 Threads)Display : 14.0-inch, FHD (1920 x 1080) 16:9 aspect ratio, 60Hz refresh rate, 250nits BrightnessGraphics : Intergrated AMD Radeon Graphics【Software : Microsoft 365 Basic with 100GB Cloud Storage for 1 Year + Office Home 2024 with lifetime validity | Operating System : Windows 11 Home】Memory : LPDDR5 8GB RAM| 512GB M.2 NVMe PCIe 3.0 SSD›See more product details","{'Brand': '\u200eASUS', 'Manufacturer': '\u200eASUS', 'Series': '\u200eASUS Vivobook Go 14', 'Colour': '\u200eBlack', 'Form Factor': '\u200evivobook', 'Standing screen display size': '\u200e14 Inches', 'Screen Resolution': '\u200e1920 x 1080 pixels', 'Resolution': '\u200e1920 x 1080 Pixels', 'Package Dimensions': '\u200e44.6 x 29.1 x 6.6 cm; 1.21 kg', 'Item model number': '\u200eE1404FA-EB2522WS', 'Processor Brand': '\u200eAMD', 'Processor Type': '\u200eRyzen 5', 'Processor Speed': '\u200e2.8 GHz', 'Processor Count': '\u200e3', 'Memory Technology': '\u200eLpddr 5', 'Computer Memory Type': '\u200eDDR5 RAM', 'Maximum Memory Supported': '\u200e8 GB', 'Hard Drive Size': '\u200e512 GB', 'Hard Disk Description': '\u200eSSD', 'Hard Drive Interface': '\u200eUSB', 'Graphics Coprocessor': '\u200eAMD Radeon™ Graphics', 'Graphics Chipset Brand': '\u200eAMD', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eShared', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eWi-Fi', 'Wireless Type': '\u200eBluetooth', 'Number of USB 2.0 Ports': '\u200e1', 'Number of HDMI Ports': '\u200e1', 'Optical Drive Type': '\u200eNo Optical Storage', 'Operating System': '\u200eWindows 11 Home', 'Are Batteries Included': '\u200eYes', 'Lithium Battery Energy Content': '\u200e42 Watt Hours', 'Number of Lithium Ion Cells': '\u200e3', 'Included Components': '\u200eLaptop, Power Adaptor, User Guide, Warranty Documents', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e1 kg 210 g'}"
"DELL 14 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty",,,"39,990.",,-47%,"₹44,999","{'Brand': 'Dell', 'Model Name': 'Inspiron 14', 'Screen Size': '14 Inches', 'Colour': 'Ice Blue', 'Hard Disk Size': '512 GB', 'CPU Model': 'Core i3', 'RAM Memory Installed Size': '16 GB', 'Operating System': 'Windows 11 Home', 'Special Feature': 'Anti Glare Coating, HD Audio, Lightweight, Memory Card Slot', 'Graphics Card Description': 'Integrated'}",Dell,Inspiron 14,14 Inches,Ice Blue,512 GB,Core i3,16 GB,Windows 11 Home,"Anti Glare Coating, HD Audio, Lightweight, Memory Card Slot",Integrated,"About this itemWeighing just 1.4 kg, this laptop offers excellent portability, making it an ideal companion whether at home or on the go. Its sleek design ensures it easily fits into your bag, allowing for hassle-free transportation. Engineered for mobility, you can conveniently take your device wherever your work or leisure activities require. Enhance productivity while maintaining comfort with this efficient laptop.Equipped with an Intel Core i3 processor from the 13th generation, this laptop ensures smooth and efficient multitasking. With its advanced computing capabilities, it is suitable for processing various tasks without any lag. The 16 GB of DDR5 RAM further supports seamless operation, enabling you to run multiple applications simultaneously. Whether you are working on complex tasks or simply browsing the web, this laptop delivers consistent and reliable performance.Featuring a 35.56 cm display with a resolution of 1920 x 1200 pixels, this laptop offers a crisp and clear viewing experience. The FHD screen enhances visual clarity, making it suitable for both work and entertainment. Enjoy movies, video calls, and more with vibrant details and accurate colours. The screen's quality ensures a comfortable visual experience, reducing strain during extended use.With a battery life of up to 6 hours, this laptop ensures you have ample power for your daily tasks. Its long-lasting battery allows for uninterrupted use during work sessions or entertainment activities. Stay productive and entertained throughout the day without frequently needing a charger. The battery efficiency is designed to meet the demands of a busy lifestyle, offering reliability.Offering robust connectivity features, this laptop is equipped with Wi-Fi 6 and Bluetooth v5.3 for faster and more stable connections. The wireless options ensure seamless internet browsing, data transfer, and peripheral pairing. Stay connected with ease and enjoy the convenience of modern connectivity technologies integrated into your laptop.Processor: 13th Generation Intel Core i3-1305U Processor (up to 4.5 GHz max boost clock, 10 MB L3 cache, 5 cores, 6 threads) . Memory: 16 GB DDR5 4400Mhz (Expandable upto 32GB). Storage: 512 GB SSD (Upgradable upto 1TB). Graphics: Intel UHD Graphics.OS and Software: Windows 11 Home 64 Bit , MS Office 2021 with lifetime Valitidity.Warranty : 1 Year Accidental Damage Protection Manufacturing Warranty›See more product details","{'Brand': '\u200eDell', 'Manufacturer': '\u200eDELL', 'Series': '\u200eInspiron 14', 'Colour': '\u200eIce Blue', 'Form Factor': '\u200eLaptop', 'Item Height': '\u200e12 Inches', 'Item Width': '\u200e10 Inches', 'Standing screen display size': '\u200e14 Inches', 'Screen Resolution': '\u200e1920 x 1200 pixels', 'Resolution': '\u200e1920 x 1200 Pixels', 'Product Dimensions': '\u200e38.1 x 25.4 x 30.48 cm; 1.5 kg', 'Batteries': '\u200e1 12V batteries required.', 'Item model number': '\u200eDELL 14', 'Processor Brand': '\u200eIntel', 'Processor Type': '\u200eCore i3', 'Processor Speed': '\u200e3.3 GHz', 'Processor Count': '\u200e5', 'Memory Technology': '\u200eDDR5', 'Computer Memory Type': '\u200eDDR5 RAM', 'Maximum Memory Supported': '\u200e32 GB', 'Memory Clock Speed': '\u200e4.5 GHz', 'Hard Drive Size': '\u200e512 GB', 'Hard Disk Description': '\u200eSSD', 'Hard Drive Interface': '\u200eSolid State', 'Hard Disk Rotational Speed': '\u200e7200 RPM', 'Audio Details': '\u200eHeadphones, Speakers', 'Speaker Description': '\u200eBuilt in Dual Speakers', 'Graphics Coprocessor': '\u200eIntel UHD Graphics', 'Graphics Chipset Brand': '\u200eIntel', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eShared', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eBluetooth, Wi-Fi', 'Wireless Type': '\u200e802.11ax, Bluetooth', 'Number of USB 3.0 Ports': '\u200e3', 'Number of HDMI Ports': '\u200e1', 'Voltage': '\u200e240 Volts', 'Operating System': '\u200eWindows 11 Home', 'Average Battery Life (in hours)': '\u200e6 Hours', 'Lithium Battery Energy Content': '\u200e38 Watt Hours', 'Number of Lithium Ion Cells': '\u200e2', 'Included Components': '\u200eLAPTOP, POWER ADAPTER, USER GUIDE', 'Item Weight': '\u200e1 kg 500 g'}"
"Primebook 2 Pro 2025 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Aqua)",4.4,(241),"21,590.",100+ boughtin past month,-38%,"₹18,590","{'Brand': 'Primebook', 'Model Name': 'Primebook 2 Pro', 'Screen Size': '14.1 Inches', 'Colour': 'Aqua', 'Hard Disk Size': '128 GB', 'CPU Model': 'MediaTek Helio', 'RAM Memory Installed Size': '8 GB', 'Operating System': 'PrimeOS 3.0', 'Special Feature': 'Anti Glare Coating, Backlit Keyboard, Lightweight, Memory Card Slot', 'Graphics Card Description': 'Integrated'}",Primebook,Primebook 2 Pro,14.1 Inches,Aqua,128 GB,MediaTek Helio,8 GB,PrimeOS 3.0,"Anti Glare Coating, Backlit Keyboard, Lightweight, Memory Card Slot",Integrated,"About this itemAndroid 15-based PrimeOS 3.0: Experience the full Android ecosystem on a laptop-optimised interface. Enjoy multi-window multitasking, full-screen app support, a desktop-style file manager, browser, and smooth keyboard + trackpad input for true laptop functionality.MediaTek Helio G99 Processor: Power through tasks with the octa-core MediaTek G99 (MT8781) running up to 2.2 GHz. Designed for pro-grade performance, it delivers smooth multitasking, fast app launches and efficient all-day responsiveness.8GB LPDDR4X RAM + 128GB UFS Storage: Work on multiple apps, store more files, and keep everything running smoothly without slowdown or space anxiety. Plus, you have the option to add up to 1TB via an external microSD card.Up to 14 Hours Battery Backup: Power through your day without interruptions. With a 60.3Wh battery, enjoy all-day productivity, from work to study to play.14.1-inch Full HD IPS Anti-Glare Display: Enjoy crisp visuals, vibrant colours, and wide viewing angles. Ideal for multitasking, streaming, presentations and creative work. Ensures clarity and comfort for hours of use.Multiple Connectivity Options: Stay connected and productive with dual USB Type-A ports, USB Type-C for data transfer, Type-C fast charging, a 3.5mm audio jack and a dedicated microSD slot for storage expansion.Immersive Sound, Clear Voice: Dual stereo speakers deliver rich, balanced audio for calls, media, and streaming, while dual microphones capture your voice clearly and naturally for video calls, online classes, and recordings.AI-Powered Global Search: Find anything instantly, from files and apps to settings, app store results, and web content. Ask questions directly to AI and get smart answers right from the app drawer.AI Assistant, Powered by Gemini: Your on-screen assistant that reads what you’re viewing and delivers real-time, context-aware insights. Get summaries, clarifications and answers instantly to boost productivity, learning, and creativity.Windows/Linux Cloud PC Access: Turn your laptop into a powerhouse with a nominal subscription. Use full desktop apps like VS Code, Figma, LibreOffice and GIMP right from the cloud, and work like a pro from anywhere.Show More›See more product details","{'Brand': '\u200ePrimebook', 'Manufacturer': '\u200eVVDN Technologies Private Limited', 'Series': '\u200ePrimebook 2 Pro', 'Colour': '\u200eAqua', 'Form Factor': '\u200eUltrathin Laptop', 'Standing screen display size': '\u200e14.1 Inches', 'Screen Resolution': '\u200e1920 x 1080 pixels', 'Resolution': '\u200e1920 x 1080 Pixels', 'Package Dimensions': '\u200e37.29 x 25.2 x 8.6 cm; 1.38 kg', 'Processor Brand': '\u200eMediaTek', 'Processor Type': '\u200eMediaTek Helio', 'Processor Speed': '\u200e2.2 GHz', 'Processor Count': '\u200e1', 'Memory Technology': '\u200eLPDDR4X', 'Computer Memory Type': '\u200eDDR4 SDRAM', 'Maximum Memory Supported': '\u200e8 GB', 'Memory Clock Speed': '\u200e2.2 GHz', 'Hard Drive Size': '\u200e128 GB', 'Hard Disk Description': '\u200eUFS 2.2', 'Audio Details': '\u200e3.5mm Stereo Audio', 'Speaker Description': '\u200e8ω 1w × 2 High Quality Stereo Speakers', 'Graphics Coprocessor': '\u200eMali-G57', 'Graphics Chipset Brand': '\u200eG99', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eDDR4 SDRAM', 'Graphics Card Interface': '\u200eIntegrated', 'Connectivity Type': '\u200eWi-Fi', 'Wireless Type': '\u200e802.11a/b/g/n/ac', 'Number of USB 2.0 Ports': '\u200e2', 'Operating System': '\u200ePrimeOS 3.0', 'Battery Charge Time (in hours)': '\u200e1.5 Hours', 'Average Battery Standby Life (in hours)': '\u200e10 Hours', 'Included Components': '\u200e1 Laptop, 1 Charger, Use Manual, Welcome Card', 'Country of Origin': '\u200eIndia', 'Item Weight': '\u200e1 kg 380 g'}"
"Apple 2024 MacBook Pro Laptop with M4 Pro chip with 14‑core CPU and 20‑core GPU: Built for Apple Intelligence, (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black",4.3,(17),"2,79,990.",,-4%,"₹2,39,990","{'Brand': 'Apple', 'Model Name': 'MacBook Pro', 'Screen Size': '16 Inches', 'Colour': 'Space Black', 'CPU Model': 'Apple M4', 'RAM Memory Installed Size': '24 GB', 'Operating System': 'Mac OS', 'Special Feature': 'Backlit Keyboard', 'Graphics Card Description': 'Integrated', 'CPU Speed': '0.01 GHz'}",Apple,MacBook Pro,16 Inches,Space Black,,Apple M4,24 GB,Mac OS,Backlit Keyboard,Integrated,"About this itemSUPERCHARGED BY M4 PRO OR M4 MAX — The 16″ MacBook Pro with the M4 Pro or M4 Max chip gives you outrageous performance in a powerhouse laptop built for Apple Intelligence. With all-day battery life and a breathtaking Liquid Retina XDR display with up to 1,600 nits peak brightness, it’s pro in every way.CHAMPION CHIPS — The M4 Pro chip blazes through demanding tasks like compiling millions of lines of code. M4 Max can handle the most challenging workflows, like rendering intricate 3D content.BUILT FOR APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself and get things done effortlessly. With groundbreaking privacy protections, it gives you peace of mind that no one else can access your data — not even Apple.ALL-DAY BATTERY LIFE — MacBook Pro delivers the same exceptional performance whether it’s running on battery or plugged in.APPS FLY WITH APPLE SILICON — All your favourites, including Microsoft 365 and Adobe Creative Cloud, run lightning fast in macOS.›See more product details","{'Brand': '\u200eApple', 'Manufacturer': '\u200eApple', 'Series': '\u200eMacBook Pro', 'Colour': '\u200eSpace Black', 'Form Factor': '\u200eUltra-Portable', 'Standing screen display size': '\u200e16 Inches', 'Screen Resolution': '\u200e3456 x 2234 pixels', 'Resolution': '\u200e3456-by-2234 native resolution at 254 pixels per inch Pixels Per Inch', 'Package Dimensions': '\u200e44.5 x 33.2 x 9.4 cm; 2.14 kg', 'Batteries': '\u200e1 Lithium Ion batteries required. (included)', 'Item model number': '\u200eMX2X3HN/A', 'Processor Brand': '\u200eApple', 'Processor Type': '\u200eApple M4', 'Processor Speed': '\u200e0.01 GHz', 'Processor Count': '\u200e14', 'Memory Technology': '\u200eUnified Memory, Unified Memory, Unified Memory', 'Maximum Memory Supported': '\u200e48 GB', 'Hard Disk Description': '\u200eSSD', 'Graphics Chipset Brand': '\u200eApple', 'Graphics Card Description': '\u200eIntegrated', 'Graphics RAM Type': '\u200eGDDR4', 'Graphics Card Interface': '\u200eIntegrated', 'Number of USB 3.0 Ports': '\u200e3', 'Operating System': '\u200eMac OS', 'Are Batteries Included': '\u200eYes', 'Lithium Battery Energy Content': '\u200e99.6 Watt Hours', 'Number of Lithium Ion Cells': '\u200e6', 'Included Components': '\u200e140W USB-C Power Adapter, 16-inch MacBook Pro 1N, USB-C to MagSafe 3 Cable (2m) 1N', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e2 kg 140 g'}"
